LAC,CI,LAC-CI,latitude,longtitude
9469,34754,9469-34754,23.0903,113.33266
9469,34755,9469-34755,23.0903,113.33266
9469,34756,9469-34756,23.0903,113.33266
9469,35747,9469-35747,23.10174,113.33473
9469,36081,9469-36081,23.09559,113.31193
9469,36082,9469-36082,23.09559,113.31193
9469,36204,9469-36204,23.10078,113.33558
9469,36217,9469-36217,23.10185,113.33302
9469,36557,9469-36557,23.09833,113.31686
9469,36827,9469-36827,23.09942,113.31774
9469,36917,9469-36917,23.09928,113.31057
9469,36918,9469-36918,23.09928,113.31057
9469,36919,9469-36919,23.09928,113.31057
9469,36921,9469-36921,23.09928,113.31057
9469,37717,9469-37717,23.10101,113.31076
9469,39034,9469-39034,23.08917,113.3297
9469,39037,9469-39037,23.08945,113.32947
9469,39038,9469-39038,23.08945,113.32947
9469,39039,9469-39039,23.08945,113.32947
9469,39041,9469-39041,23.08945,113.32947
9469,39044,9469-39044,23.08945,113.32947
9469,39084,9469-39084,23.0948,113.314
9469,39592,9469-39592,23.09344,113.32816
9469,40894,9469-40894,23.099344,113.31729
9469,41841,9469-41841,23.095342,113.328032
9469,44491,9469-44491,23.098135,113.328643
9469,45477,9469-45477,23.09547,113.32185
9469,45478,9469-45478,23.09547,113.32185
9469,47881,9469-47881,23.09391,113.31671
9469,48207,9469-48207,23.09514,113.335521
9469,48834,9469-48834,23.09365,113.31096
9469,49074,9469-49074,23.08589,113.339368
9469,50061,9469-50061,23.09622,113.31962
9469,50062,9469-50062,23.09622,113.31962
9469,50063,9469-50063,23.09622,113.31962
9469,51391,9469-51391,23.093538,113.31447
9469,51392,9469-51392,23.093538,113.31447
9469,51393,9469-51393,23.093538,113.31447
9469,52243,9469-52243,23.09344,113.32816
9469,52833,9469-52833,23.09833,113.31686
9469,55366,9469-55366,23.09596,113.33752
9469,55367,9469-55367,23.09596,113.33752
9469,55368,9469-55368,23.09596,113.33752
9469,55369,9469-55369,23.09596,113.33752
9469,56187,9469-56187,23.09688,113.32825
9469,58969,9469-58969,23.09363,113.32234
9470,10931,9470-10931,23.15035,113.32535
9470,10932,9470-10932,23.15035,113.32535
9470,12461,9470-12461,23.14482,113.31748
9470,12711,9470-12711,23.14528,113.32162
9470,12961,9470-12961,23.14823,113.32447
9470,13007,9470-13007,23.14823,113.32447
9470,13011,9470-13011,23.15034,113.31994
9470,13054,9470-13054,23.14559,113.31818
9470,13055,9470-13055,23.14559,113.31818
9470,13057,9470-13057,23.14106,113.33018
9470,13121,9470-13121,23.14613,113.32142
9470,13871,9470-13871,23.14457,113.31825
9470,17517,9470-17517,23.13964,113.33074
9470,17518,9470-17518,23.13964,113.33074
9470,19717,9470-19717,23.13872,113.3288
9470,20137,9470-20137,23.14875,113.32738
9470,20301,9470-20301,23.14349,113.31495
9470,20302,9470-20302,23.14349,113.31495
9470,20303,9470-20303,23.14349,113.31495
9470,22171,9470-22171,23.1423,113.32362
9470,22174,9470-22174,23.1438,113.32552
9470,22175,9470-22175,23.1438,113.32552
9470,22951,9470-22951,23.15083,113.3206
9470,22961,9470-22961,23.14213,113.33245
9470,22964,9470-22964,23.14306,113.33124
9470,22965,9470-22965,23.14306,113.33124
9470,22967,9470-22967,23.14384,113.33189
9470,22974,9470-22974,23.14459,113.33225
9470,22984,9470-22984,23.14378,113.33268
9470,22987,9470-22987,23.13974,113.33089
9470,22991,9470-22991,23.13947,113.33209
9470,22994,9470-22994,23.13941,113.33148
9470,22997,9470-22997,23.14212,113.3343
9470,23001,9470-23001,23.14128,113.33104
9470,23011,9470-23011,23.14228,113.33375
9470,23107,9470-23107,23.13976,113.33083
9470,23109,9470-23109,23.13964,113.33074
9470,23201,9470-23201,23.13963,113.32648
9470,23211,9470-23211,23.1423,113.32362
9470,23231,9470-23231,23.14105,113.32422
9470,23241,9470-23241,23.14191,113.32373
9470,23247,9470-23247,23.14767,113.32267
9470,23248,9470-23248,23.14767,113.32267
9470,23249,9470-23249,23.14767,113.32267
9470,23251,9470-23251,23.14471,113.32949
9470,23254,9470-23254,23.14894,113.31814
9470,23255,9470-23255,23.14894,113.31814
9470,23256,9470-23256,23.14894,113.31814
9470,23257,9470-23257,23.14776,113.32841
9470,23258,9470-23258,23.14776,113.32841
9470,23259,9470-23259,23.14776,113.32841
9470,23261,9470-23261,23.14776,113.32841
9470,23264,9470-23264,23.14448,113.32642
9470,23265,9470-23265,23.14448,113.32642
9470,23271,9470-23271,23.14486,113.31975
9470,23274,9470-23274,23.14486,113.31975
9470,23277,9470-23277,23.14486,113.31975
9470,23281,9470-23281,23.14486,113.31975
9470,23284,9470-23284,23.145,113.31953
9470,23285,9470-23285,23.145,113.31953
9470,23286,9470-23286,23.145,113.31953
9470,23317,9470-23317,23.14342,113.32356
9470,23321,9470-23321,23.14767,113.32267
9470,23322,9470-23322,23.14767,113.32267
9470,23323,9470-23323,23.14767,113.32267
9470,23327,9470-23327,23.14471,113.32949
9470,23328,9470-23328,23.14471,113.32949
9470,23331,9470-23331,23.14894,113.31814
9470,23332,9470-23332,23.14894,113.31814
9470,23333,9470-23333,23.14894,113.31814
9470,23334,9470-23334,23.14776,113.32841
9470,23335,9470-23335,23.14776,113.32841
9470,23336,9470-23336,23.14776,113.32841
9470,23337,9470-23337,23.14488,113.32676
9470,23341,9470-23341,23.1439,113.33033
9470,23347,9470-23347,23.1462,113.32533
9470,23351,9470-23351,23.14457,113.31825
9470,23361,9470-23361,23.14448,113.32642
9470,23362,9470-23362,23.14448,113.32642
9470,23397,9470-23397,23.14829,113.32082
9470,23407,9470-23407,23.1438,113.32552
9470,23408,9470-23408,23.1438,113.32552
9470,23409,9470-23409,23.1438,113.32552
9470,23411,9470-23411,23.14553,113.32531
9470,23414,9470-23414,23.14655,113.32627
9470,23417,9470-23417,23.1462,113.32428
9470,23421,9470-23421,23.14486,113.31975
9470,23424,9470-23424,23.14486,113.31975
9470,23427,9470-23427,23.14486,113.31975
9470,23431,9470-23431,23.14486,113.31975
9470,23434,9470-23434,23.14486,113.31975
9470,23437,9470-23437,23.145,113.31953
9470,23438,9470-23438,23.145,113.31953
9470,23439,9470-23439,23.145,113.31953
9470,23441,9470-23441,23.14639,113.3217
9470,24781,9470-24781,23.14559,113.31818
9470,24782,9470-24782,23.14559,113.31818
9470,25674,9470-25674,23.13959,113.33062
9470,26014,9470-26014,23.14339,113.33247
9470,26017,9470-26017,23.14339,113.33247
9470,26018,9470-26018,23.14339,113.33247
9470,26019,9470-26019,23.14339,113.33247
9470,26304,9470-26304,23.13896,113.32801
9470,27107,9470-27107,23.14894,113.31814
9470,28194,9470-28194,23.14613,113.32742
9470,28195,9470-28195,23.14613,113.32742
9470,28196,9470-28196,23.14613,113.32742
9470,29644,9470-29644,23.14205,113.31556
9470,30404,9470-30404,23.13917,113.32711
9470,30944,9470-30944,23.14258,113.33181
9470,32494,9470-32494,23.13949,113.32872
9470,32654,9470-32654,23.1438,113.32552
9470,33001,9470-33001,23.14426,113.31613
9470,33002,9470-33002,23.14426,113.31613
9470,33034,9470-33034,23.14323,113.3139
9470,33037,9470-33037,23.14433,113.31572
9470,33627,9470-33627,23.14865,113.31827
9470,33961,9470-33961,23.1487,113.32831
9470,35387,9470-35387,23.141,113.33082
9470,37061,9470-37061,23.14432,113.33098
9470,37062,9470-37062,23.14432,113.33098
9470,37063,9470-37063,23.14432,113.33098
9470,37337,9470-37337,23.14178,113.33172
9470,37797,9470-37797,23.14548,113.33191
9470,39487,9470-39487,23.15008,113.32069
9470,39894,9470-39894,23.14809,113.32141
9470,39904,9470-39904,23.15221,113.31914
9470,39905,9470-39905,23.15221,113.31914
9470,39906,9470-39906,23.15221,113.31914
9470,39907,9470-39907,23.15221,113.31914
9470,39911,9470-39911,23.15221,113.31914
9470,39914,9470-39914,23.15221,113.31914
9470,39915,9470-39915,23.15221,113.31914
9470,40851,9470-40851,23.14961,113.32575
9470,41091,9470-41091,23.15145,113.31942
9470,41092,9470-41092,23.15145,113.31942
9470,42051,9470-42051,23.14889,113.32688
9470,42052,9470-42052,23.14889,113.32688
9470,42053,9470-42053,23.14889,113.32688
9470,46558,9470-46558,23.14523,113.31726
9470,46671,9470-46671,23.13908,113.32695
9470,47267,9470-47267,23.14461,113.31428
9470,50761,9470-50761,23.14568,113.32431
9470,50762,9470-50762,23.14568,113.32431
9470,51161,9470-51161,23.14697,113.32073
9470,51162,9470-51162,23.14697,113.32073
9470,52326,9470-52326,23.14453,113.31717
9470,53247,9470-53247,23.14759,113.32482
9470,53248,9470-53248,23.14759,113.32482
9472,10431,9472-10431,23.12663,113.33565
9472,10432,9472-10432,23.12663,113.33565
9472,10545,9472-10545,23.124,113.32835
9472,10991,9472-10991,23.12236,113.33765
9472,10992,9472-10992,23.12236,113.33765
9472,10993,9472-10993,23.12236,113.33765
9472,12697,9472-12697,23.13178,113.33985
9472,1439,9472-1439,23.13364,113.3129
9472,15081,9472-15081,23.13306,113.33501
9472,15082,9472-15082,23.13306,113.33501
9472,15083,9472-15083,23.13306,113.33501
9472,15084,9472-15084,23.13306,113.33501
9472,15085,9472-15085,23.13306,113.33501
9472,15086,9472-15086,23.13306,113.33501
9472,15087,9472-15087,23.13529,113.33533
9472,15088,9472-15088,23.13529,113.33533
9472,15089,9472-15089,23.13529,113.33533
9472,15091,9472-15091,23.13529,113.33533
9472,15092,9472-15092,23.13529,113.33533
9472,15093,9472-15093,23.13529,113.33533
9472,15854,9472-15854,23.12543,113.33519
9472,16581,9472-16581,23.12434,113.3181
9472,17214,9472-17214,23.12998,113.33132
9472,18024,9472-18024,23.13153,113.31943
9472,18025,9472-18025,23.13153,113.31943
9472,18026,9472-18026,23.13153,113.31943
9472,18027,9472-18027,23.13153,113.31943
9472,18028,9472-18028,23.13153,113.31943
9472,18029,9472-18029,23.13153,113.31943
9472,18031,9472-18031,23.13058,113.31973
9472,18034,9472-18034,23.13055,113.31656
9472,18035,9472-18035,23.13055,113.31656
9472,18037,9472-18037,23.13055,113.31656
9472,18038,9472-18038,23.13055,113.31656
9472,18039,9472-18039,23.13055,113.31656
9472,18044,9472-18044,23.13126,113.314
9472,18047,9472-18047,23.13152,113.31324
9472,19287,9472-19287,23.12622,113.33339
9472,19411,9472-19411,23.13249,113.34053
9472,19412,9472-19412,23.13249,113.34053
9472,19413,9472-19413,23.13249,113.34053
9472,19414,9472-19414,23.13249,113.34053
9472,19415,9472-19415,23.13249,113.34053
9472,19416,9472-19416,23.13249,113.34053
9472,19447,9472-19447,23.12971,113.33387
9472,19448,9472-19448,23.12971,113.33387
9472,19449,9472-19449,23.12971,113.33387
9472,19474,9472-19474,23.12998,113.33132
9472,19477,9472-19477,23.12998,113.33132
9472,19877,9472-19877,23.12939,113.32923
9472,19894,9472-19894,23.13074,113.33214
9472,20117,9472-20117,23.1246,113.31655
9472,20118,9472-20118,23.1246,113.31655
9472,20398,9472-20398,23.12569,113.32868
9472,20399,9472-20399,23.12569,113.32868
9472,20401,9472-20401,23.13038,113.32461
9472,21311,9472-21311,23.13306,113.33501
9472,21551,9472-21551,23.13278,113.31312
9472,21552,9472-21552,23.13278,113.31312
9472,21553,9472-21553,23.13278,113.31312
9472,21554,9472-21554,23.13334,113.31481
9472,21557,9472-21557,23.13278,113.31312
9472,21558,9472-21558,23.13278,113.31312
9472,21559,9472-21559,23.13278,113.31312
9472,22211,9472-22211,23.13054,113.33774
9472,22212,9472-22212,23.13054,113.33774
9472,22213,9472-22213,23.13054,113.33774
9472,22227,9472-22227,23.13054,113.33774
9472,22229,9472-22229,23.13054,113.33774
9472,22231,9472-22231,23.13201,113.33833
9472,22457,9472-22457,23.12486,113.32532
9472,23314,9472-23314,23.13205,113.32245
9472,23315,9472-23315,23.13205,113.32245
9472,23354,9472-23354,23.13223,113.33223
9472,23377,9472-23377,23.12512,113.32279
9472,23541,9472-23541,23.13205,113.32245
9472,23542,9472-23542,23.13205,113.32245
9472,23544,9472-23544,23.13037,113.31293
9472,24137,9472-24137,23.1246,113.31655
9472,24138,9472-24138,23.1246,113.31655
9472,24139,9472-24139,23.1246,113.31655
9472,25364,9472-25364,23.13038,113.33096
9472,25391,9472-25391,23.1325,113.33222
9472,25392,9472-25392,23.1325,113.33222
9472,25393,9472-25393,23.1325,113.33222
9472,25597,9472-25597,23.12883,113.31512
9472,25661,9472-25661,23.13278,113.31312
9472,26444,9472-26444,23.13484,113.3387
9472,26445,9472-26445,23.13484,113.3387
9472,26446,9472-26446,23.13484,113.3387
9472,27004,9472-27004,23.12707,113.3395
9472,27047,9472-27047,23.12752,113.33132
9472,27361,9472-27361,23.13412,113.33753
9472,27362,9472-27362,23.13412,113.33753
9472,27363,9472-27363,23.13412,113.33753
9472,27371,9472-27371,23.13412,113.33753
9472,27372,9472-27372,23.13412,113.33753
9472,28031,9472-28031,23.12521,113.33079
9472,28621,9472-28621,23.12461,113.31655
9472,28857,9472-28857,23.12971,113.33387
9472,28924,9472-28924,23.12461,113.31655
9472,28925,9472-28925,23.12461,113.31655
9472,29304,9472-29304,23.12943,113.32347
9472,29305,9472-29305,23.12943,113.32347
9472,29306,9472-29306,23.12943,113.32347
9472,29334,9472-29334,23.12811,113.32857
9472,29401,9472-29401,23.12943,113.32347
9472,29467,9472-29467,23.12577,113.32849
9472,29709,9472-29709,23.12943,113.33868
9472,29717,9472-29717,23.1294,113.33774
9472,29831,9472-29831,23.12943,113.32347
9472,29832,9472-29832,23.12943,113.32347
9472,29837,9472-29837,23.13113,113.33304
9472,29844,9472-29844,23.12943,113.32347
9472,29889,9472-29889,23.12887,113.33329
9472,29937,9472-29937,23.12445,113.32056
9472,29947,9472-29947,23.13024,113.32893
9472,29949,9472-29949,23.12834,113.33878
9472,29967,9472-29967,23.13024,113.32893
9472,29968,9472-29968,23.13024,113.32893
9472,30061,9472-30061,23.1259,113.31583
9472,30062,9472-30062,23.1259,113.31583
9472,30148,9472-30148,23.12534,113.3222
9472,30149,9472-30149,23.12534,113.3222
9472,30257,9472-30257,23.12945,113.3218
9472,30971,9472-30971,23.12436,113.31811
9472,30972,9472-30972,23.12436,113.31811
9472,31151,9472-31151,23.12923,113.33838
9472,31152,9472-31152,23.12923,113.33838
9472,31167,9472-31167,23.13491,113.32958
9472,31521,9472-31521,23.13374,113.3159
9472,31981,9472-31981,23.13081,113.32295
9472,32191,9472-32191,23.12677,113.3363
9472,33701,9472-33701,23.12454,113.32052
9472,33702,9472-33702,23.12454,113.32052
9472,33703,9472-33703,23.12454,113.32052
9472,34847,9472-34847,23.13155,113.33858
9472,35734,9472-35734,23.12609,113.34
9472,36708,9472-36708,23.13028,113.31961
9472,36749,9472-36749,23.12735,113.33159
9472,37154,9472-37154,23.12737,113.33875
9472,37244,9472-37244,23.12461,113.31655
9472,37851,9472-37851,23.12743,113.33406
9472,37852,9472-37852,23.12743,113.33406
9472,38107,9472-38107,23.12512,113.32779
9472,38304,9472-38304,23.12678,113.31757
9472,38532,9472-38532,23.12602,113.32389
9472,38533,9472-38533,23.12602,113.32389
9472,39598,9472-39598,23.13437,113.31577
9472,39599,9472-39599,23.13437,113.31577
9472,40271,9472-40271,23.12997,113.34174
9472,40274,9472-40274,23.13351,113.34086
9472,40734,9472-40734,23.12659,113.33523
9472,40735,9472-40735,23.12659,113.33523
9472,41107,9472-41107,23.13093,113.31367
9472,41108,9472-41108,23.13093,113.31367
9472,41195,9472-41195,23.12451,113.32763
9472,41391,9472-41391,23.12742,113.32051
9472,41674,9472-41674,23.12677,113.31756
9472,41675,9472-41675,23.12677,113.31756
9472,41676,9472-41676,23.12677,113.31756
9472,41831,9472-41831,23.13073,113.31542
9472,43983,9472-43983,23.12291,113.31938
9472,43991,9472-43991,23.12291,113.31938
9472,43993,9472-43993,23.12291,113.31938
9472,44574,9472-44574,23.12907,113.32203
9472,44575,9472-44575,23.12907,113.32203
9472,45614,9472-45614,23.12289,113.31684
9472,45615,9472-45615,23.12289,113.31684
9472,45697,9472-45697,23.12461,113.31655
9472,45698,9472-45698,23.12461,113.31655
9472,46007,9472-46007,23.12755,113.31609
9472,47244,9472-47244,23.12364,113.31921
9472,47245,9472-47245,23.12364,113.31921
9472,47246,9472-47246,23.12364,113.31921
9472,47248,9472-47248,23.12364,113.31921
9472,47454,9472-47454,23.13186,113.32333
9472,47627,9472-47627,23.12364,113.31921
9472,50125,9472-50125,23.12735,113.33159
9472,50126,9472-50126,23.12735,113.33159
9472,50928,9472-50928,23.13437,113.31577
9472,50929,9472-50929,23.13437,113.31577
9472,50938,9472-50938,23.13028,113.31961
9472,51005,9472-51005,23.1291,113.34005
9472,51976,9472-51976,23.12506,113.32766
9472,52164,9472-52164,23.12748,113.31931
9472,52177,9472-52177,23.12748,113.31931
9472,52184,9472-52184,23.12748,113.31931
9472,52191,9472-52191,23.12748,113.3193
9472,52197,9472-52197,23.12748,113.3193
9472,52494,9472-52494,23.13383,113.33839
9472,52631,9472-52631,23.12867,113.32016
9472,52632,9472-52632,23.12867,113.32016
9472,52641,9472-52641,23.12867,113.32016
9472,52644,9472-52644,23.12867,113.32016
9472,52777,9472-52777,23.1304,113.325
9472,53284,9472-53284,23.12595,113.32356
9472,53285,9472-53285,23.12595,113.32356
9472,53286,9472-53286,23.12595,113.32356
9472,53957,9472-53957,23.12431,113.33315
9472,53958,9472-53958,23.12431,113.33315
9472,53959,9472-53959,23.12431,113.33315
9472,55997,9472-55997,23.13586,113.33788
9472,58354,9472-58354,23.12609,113.3148
9472,58551,9472-58551,23.13208,113.33679
9472,58552,9472-58552,23.13208,113.33679
9472,58553,9472-58553,23.13208,113.33679
9472,58789,9472-58789,23.13386,113.33307
9472,58792,9472-58792,23.13386,113.33307
9472,58793,9472-58793,23.13386,113.33307
9472,59491,9472-59491,23.13157,113.32659
9472,59492,9472-59492,23.13157,113.32659
9472,59943,9472-59943,23.12752,113.31807
9472,59981,9472-59981,23.12752,113.31807
9472,59982,9472-59982,23.12752,113.31807
9472,59983,9472-59983,23.12752,113.31807
9473,28874,9473-28874,23.37488,113.2133
9473,28875,9473-28875,23.37488,113.2133
9474,11844,9474-11844,23.14135,113.33508
9474,11845,9474-11845,23.14135,113.33508
9474,11846,9474-11846,23.14135,113.33508
9474,13784,9474-13784,23.13692,113.33064
9474,14257,9474-14257,23.13692,113.33064
9474,14258,9474-14258,23.13692,113.33064
9474,14259,9474-14259,23.13692,113.33064
9474,14367,9474-14367,23.1357,113.33067
9474,14371,9474-14371,23.13556,113.32973
9474,14374,9474-14374,23.13692,113.33064
9474,14375,9474-14375,23.13692,113.33064
9474,14376,9474-14376,23.13692,113.33064
9474,14684,9474-14684,23.13691,113.33427
9474,14685,9474-14685,23.13691,113.33427
9474,14687,9474-14687,23.13803,113.33777
9474,14688,9474-14688,23.13803,113.33777
9474,14689,9474-14689,23.13803,113.33777
9474,14691,9474-14691,23.13803,113.33777
9474,14692,9474-14692,23.13803,113.33777
9474,14693,9474-14693,23.13803,113.33777
9474,14704,9474-14704,23.13793,113.33384
9474,14707,9474-14707,23.13843,113.33905
9474,14711,9474-14711,23.13611,113.33154
9474,14714,9474-14714,23.13611,113.33154
