,lat,long,roleID
42259-43941,23.163517000000002,113.322534,5
9426-15161,23.12281,113.35295,5
10303-44647,23.460551000000002,113.1614,5
10004-36615,23.186510000000002,113.31713,5
9435-49354,0.0,0.0,0
9492-24657,23.104495,113.30233799999999,5
10319-47791,23.280929999999998,113.30628,5
10315-17019,23.14426,113.24399,5
42265-35081,23.129316,113.33886799999999,5
10319-47792,23.280929999999998,113.30628,5
42265-36262,23.134717000000002,113.324371,5
42265-36261,23.134717000000002,113.324371,5
10319-44264,23.296810999999998,113.32069299999999,5
9454-29374,23.09131,113.28883,5
42260-8308,23.29654,113.31076000000002,5
9500-29073,23.096770000000003,113.27797,5
9500-29072,23.096770000000003,113.27797,5
9500-29071,23.096770000000003,113.27797,5
42260-8306,23.29654,113.31076000000002,5
42260-8307,23.29654,113.31076000000002,5
9500-29074,23.098602,113.27876499999999,5
42259-62071,0.0,0.0,0
42260-10933,23.200870000000002,113.28198,5
42260-10932,23.200870000000002,113.28198,5
42260-10931,23.200870000000002,113.28198,5
9495-42176,23.14007,113.31867,5
9495-42174,23.14007,113.31867,5
9495-42175,23.14007,113.31867,5
42289-24726,23.57701,113.33089,0
42289-24727,23.57701,113.33089,0
42259-45041,23.136198999999998,113.35477,5
10015-28634,23.12099,113.5532,5
10015-28635,23.12099,113.5532,5
9445-32464,23.012107,113.336863,5
42260-571,23.30011,113.23806,5
42260-572,23.30011,113.23806,5
42260-573,23.30011,113.23806,5
9470-19452,23.150031,113.318575,5
9470-19451,23.149459,113.312272,5
10037-56891,0.0,0.0,0
42259-35211,0.0,0.0,0
9444-65415,23.049377,113.24924299999999,5
9743-19535,23.278359,113.818999,5
9748-58467,23.57391,113.34241999999999,0
10021-54048,23.467029999999998,113.33936000000001,5
10329-40555,23.18329,113.27378,5
9423-39387,23.11111,113.30795,5
9423-39388,23.11111,113.30795,5
9425-52504,23.207044,113.377647,5
42259-29891,0.0,0.0,0
10318-15667,23.186410000000002,113.22753,5
42267-23323,23.044810000000002,113.44463,5
42259-29892,0.0,0.0,0
42267-23322,23.044810000000002,113.44463,5
10026-46762,23.21315,113.3593,5
9444-65413,23.051088,113.243225,5
10026-46764,23.21264,113.35673999999999,5
10318-15668,23.184794,113.228923,5
9434-22427,22.94989,113.358848,5
42261-11333,23.38861,113.2114,5
42261-11332,23.38861,113.2114,5
42261-11331,23.38861,113.2114,5
42266-30078,23.15438,113.20313,5
42265-38041,23.12012,113.311174,5
42265-39313,23.109178,113.319544,5
9450-18931,23.149079999999998,113.29038,5
9450-18932,23.149079999999998,113.29038,5
9450-18933,23.149079999999998,113.29038,5
10309-65442,22.789423,113.371256,5
10309-65443,22.78601,113.37823300000001,5
10309-65441,22.782524,113.37609199999999,5
10004-58939,0.0,0.0,0
10007-20112,23.447982,113.179378,5
10007-20113,23.451628,113.17780900000001,5
10007-20111,23.451551000000002,113.18021,5
42267-41801,22.99915,113.34225,5
9470-23351,23.14457,113.31825,5
10302-50987,23.05862,113.51788,5
9729-23126,23.15476,113.34856,5
9729-23124,23.15476,113.34856,5
9729-23125,23.15476,113.34856,5
9424-50119,23.098967000000002,113.363454,5
9424-50118,23.098967000000002,113.363454,5
10043-11084,23.142719,113.3055,5
42288-23878,23.444589999999998,113.90723999999999,0
42288-23876,23.444589999999998,113.90723999999999,0
42288-23877,23.444589999999998,113.90723999999999,0
9664-50612,0.0,0.0,0
9437-13039,23.13721,113.26175,5
9437-13038,23.13721,113.26175,5
42259-38331,23.147985000000002,113.41700800000001,5
9437-13035,23.13721,113.26175,5
9437-13034,23.13721,113.26175,5
9437-13037,23.13721,113.26175,5
9437-13036,23.13721,113.26175,5
10043-18861,23.14345,113.2946,5
9481-46074,23.092249,113.24949099999999,5
9481-46075,23.092249,113.24949099999999,5
10311-17172,23.08425,113.29413999999998,5
10311-17173,23.08425,113.29413999999998,5
9481-46071,23.087022,113.250708,5
42266-64423,23.15099,113.24082,5
42266-20781,23.13805,113.26393,5
9484-32337,23.120829999999998,113.26523,5
42266-20782,23.13805,113.26393,5
42266-32571,23.087648,113.2834,5
9745-59625,23.398784,113.234986,5
9664-40688,22.843707000000002,113.492474,5
42260-20062,23.2041,113.28401000000001,5
42260-20063,23.2041,113.28401000000001,5
42260-20061,23.2041,113.28401000000001,5
42259-23881,0.0,0.0,0
42259-23883,0.0,0.0,0
42259-23882,0.0,0.0,0
42266-31006,23.123722,113.24228400000001,5
9664-40687,22.842536,113.493524,5
42259-62191,0.0,0.0,0
42259-62192,0.0,0.0,0
42259-62193,0.0,0.0,0
42263-64582,22.68897,113.56213999999999,4
10040-47171,23.248785,113.51019199999999,3
9451-41221,23.13908,113.27649,5
10015-50503,23.112772,113.543246,5
10015-50502,23.111608,113.55038400000001,5
10015-50501,23.115978,113.54833,5
9470-22974,23.14459,113.33225,5
42263-64581,22.68897,113.56213999999999,4
9429-50314,22.91795,113.35923500000001,5
9429-50315,22.915202999999998,113.35876599999999,5
9429-50316,22.905935999999997,113.34633000000001,5
10029-50986,23.12429,113.32221000000001,5
42261-15207,23.48799,113.32088999999999,3
9742-22001,23.185336,113.846318,5
10029-50985,23.12429,113.32221000000001,5
10041-19689,23.191879999999998,113.25515,5
9492-42116,23.1162,113.29472,5
9492-42115,23.1162,113.29472,5
9492-42114,23.1162,113.29472,5
42263-50572,22.946494,113.470785,5
42263-50573,22.946494,113.470785,5
10302-51611,23.087629999999997,113.52261000000001,5
10302-51614,0.0,0.0,0
42265-42382,23.10596,113.36596000000002,5
42267-5463,23.01833,113.39806000000002,5
42265-42381,23.10596,113.36596000000002,5
42289-16341,23.54634,113.60075,5
42289-16343,23.54634,113.60075,5
42289-16342,23.54634,113.60075,5
42261-61023,23.474729999999997,113.20638999999998,4
42289-10426,23.66039,113.4954,3
42289-10427,23.66039,113.4954,3
42266-12731,23.101670000000002,113.2939,5
10307-34872,23.466589000000003,113.217551,5
42266-12733,23.101670000000002,113.2939,5
42266-12732,23.101670000000002,113.2939,5
42261-26151,23.49781,113.28301,3
42259-36763,0.0,0.0,0
42261-26153,23.49781,113.28301,3
42261-26152,23.49781,113.28301,3
10034-52198,23.12375,113.40195,5
9469-36557,23.098329999999997,113.31686,5
10041-19687,23.191879999999998,113.25515,5
9736-37774,23.03591,113.3259,5
10327-30634,23.15269,113.31107,5
10321-38387,0.0,0.0,0
9728-47404,23.1713,113.24342,5
42259-3396,23.182,113.34371000000002,5
9749-54734,23.097038,113.227069,5
42266-8271,23.12875,113.24179,5
9441-58291,23.019776,113.352746,5
9451-53042,23.13782,113.28145,5
9451-53043,23.13782,113.28145,5
42268-5752,22.93534,113.38228000000001,5
42268-5753,22.93534,113.38228000000001,5
42268-5751,22.93534,113.38228000000001,5
42267-48891,23.017664,113.28649899999999,5
9449-29367,23.36971,113.29455,5
9448-11105,23.27993,113.23143,5
9448-11104,23.27993,113.23143,5
42266-7813,23.08277,113.23683999999999,5
9448-11106,23.27993,113.23143,5
10320-12861,23.22391,113.27601000000001,5
10015-38704,23.12011,113.54149,5
9491-51762,23.10442,113.355682,5
9491-51761,23.104467,113.35303799999998,5
9491-51767,23.10276,113.35578100000001,5
10320-12863,23.22391,113.27601000000001,5
9444-10997,0.0,0.0,0
9444-10999,23.067692,113.298826,5
9444-10998,23.067757,113.299474,5
10313-45999,23.11445,113.24965,5
9491-51768,23.102722,113.35663500000001,5
9493-15581,0.0,0.0,0
10300-59785,23.031174,113.281931,5
10037-49774,23.363644,113.14503799999999,5
42265-18356,23.114006,113.33825,5
42265-18357,23.114006,113.33825,5
9461-41757,22.990372,113.377926,5
10324-40012,23.5338,113.58216999999999,5
42266-2361,23.12336,113.25091,5
42266-2362,23.12336,113.25091,5
42266-2363,23.12336,113.25091,5
9479-26451,23.16098,113.31998999999999,5
9479-26453,23.16098,113.31998999999999,5
9479-26452,23.16098,113.31998999999999,5
9479-26454,23.16098,113.31998999999999,5
42259-27551,0.0,0.0,0
9509-33039,23.11823,113.40406999999999,5
9509-33038,23.11823,113.40406999999999,5
9481-33287,23.09949,113.26029,5
10315-29843,23.14855,113.2608,5
10315-29842,23.14855,113.2608,5
10311-19248,23.07528,113.28828,5
10311-19249,23.07528,113.28828,5
9472-45244,23.123739,113.318871,5
10007-56721,23.431142,113.189551,5
10007-56722,23.430694,113.19555700000001,5
10306-65419,22.971818,113.24546799999999,3
10306-65416,22.978491,113.257651,5
10306-65417,22.989257000000002,113.25271000000001,5
10306-65414,22.994206,113.269305,5
10306-65415,22.988901000000002,113.26125800000001,5
10311-19244,23.07528,113.28828,5
10311-19245,23.07528,113.28828,5
10311-19246,23.07528,113.28828,5
10311-19247,23.07528,113.28828,5
10026-20784,23.20864,113.35963000000001,5
10026-20785,23.20864,113.35963000000001,5
10026-20786,23.20864,113.35963000000001,5
42267-29931,23.05197,113.39518000000001,5
42267-29932,23.05197,113.39518000000001,5
42267-29933,23.05197,113.39518000000001,5
10031-51065,22.800816,113.568269,5
42259-2936,23.17972,113.42676000000002,5
10021-24352,23.411576999999998,113.256565,5
10021-24353,23.417951000000002,113.25741200000002,5
10307-48237,23.458181,113.219265,5
10037-17326,23.406831,113.044835,2
10037-17327,23.428784,113.098295,2
10037-17324,23.399593,113.05304,4
10037-17325,23.386162,113.039378,3
10037-17322,23.381385,113.075961,5
10037-17323,23.389843,113.074224,5
9455-13451,22.964616,113.462842,5
10037-17321,23.388026,113.08528000000001,5
9742-25842,23.158828,113.81383799999999,4
9742-25841,23.163678,113.80123,5
42265-9122,23.09505,113.31408,5
42265-9123,23.09505,113.31408,5
10037-17328,23.409675,113.096102,4
42265-9121,23.09505,113.31408,5
9508-27877,23.13075,113.27221000000002,5
9508-27871,23.13182,113.27269,5
42267-12363,23.06745,113.3395,5
42266-62361,23.16064,113.23105,5
42261-15516,23.36726,113.20172,5
42266-62363,23.16064,113.23105,5
42266-62362,23.16064,113.23105,5
10321-51216,23.363267999999998,113.24547700000001,5
10321-51214,23.36293,113.253174,5
10321-51215,23.357419,113.24651399999999,5
42259-64163,0.0,0.0,0
42259-64162,0.0,0.0,0
42259-64161,0.0,0.0,0
42266-8191,0.0,0.0,0
10044-50097,23.54394,113.58673,5
42266-8043,23.17744,113.23756999999999,5
42266-8042,23.17744,113.23756999999999,5
42266-8041,23.17744,113.23756999999999,5
42265-14482,0.0,0.0,0
9423-43051,23.12448,113.31135,5
42288-18263,0.0,0.0,0
9423-43052,23.12448,113.31135,5
10300-43612,23.034325,113.287454,5
42261-58432,23.454313,113.177746,5
42261-58431,23.454313,113.177746,5
42265-14481,0.0,0.0,0
9496-61547,23.096348000000003,113.57765,5
9496-61546,23.110892,113.576388,5
42263-24623,22.81,113.57943999999999,5
42263-24622,22.81,113.57943999999999,5
10015-36884,23.099785,113.532205,5
10015-36885,23.097503,113.531724,5
9469-30442,23.10175,113.31199,5
9469-30441,23.10175,113.31199,5
10035-49537,23.237982000000002,113.27434,5
42266-27842,23.15727,113.24450800000001,5
42266-27841,23.15727,113.24450800000001,5
42266-58091,23.178810000000002,113.25661000000001,5
10037-65439,23.393978,113.00921899999999,0
10037-65438,23.482769,113.05871499999999,4
10037-65433,23.319217000000002,113.032715,4
10037-65431,23.316507,113.047477,4
10037-65430,0.0,0.0,0
10037-65437,23.465854,113.0029,0
10037-65436,23.464674,112.99601200000001,0
10037-65435,23.463161,113.019323,2
10037-65434,23.444603,112.989298,0
10035-47044,23.23921,113.27535,5
10300-28844,23.0456,113.295,5
42266-13813,23.11797,113.25088999999998,5
42266-13812,23.11797,113.25088999999998,5
42266-13811,23.11797,113.25088999999998,5
42265-2931,23.11451,113.29831999999999,5
42265-2932,23.11451,113.29831999999999,5
42265-2933,23.11451,113.29831999999999,5
42265-2934,23.114371,113.29802099999999,5
10325-39864,23.16967,113.38128,5
10325-39861,23.16957,113.38105,5
9429-35648,22.910497,113.36952,5
10023-49847,23.129199,113.60456,5
10023-49846,23.125457,113.602427,5
10023-49845,23.122317000000002,113.60299099999999,5
10023-49844,23.124696,113.60430600000001,5
10304-18278,23.24585,113.23974,5
10304-18279,23.24585,113.23974,5
10023-49841,23.126877,113.60746699999999,5
10304-18274,23.24101,113.23074,5
42268-26582,22.91081,113.36102,5
42268-26581,22.91081,113.36102,5
10304-18277,23.24585,113.23974,5
10329-39471,23.163584,113.262735,5
10304-18272,23.24101,113.23074,5
10304-18273,23.24101,113.23074,5
9439-12975,23.18139,113.25055,5
9439-12974,23.18139,113.25055,5
9439-12976,23.18139,113.25055,5
42259-25043,23.19472,113.49423,4
42259-25042,23.19472,113.49423,4
42259-25041,23.19472,113.49423,4
10305-52238,23.252129999999998,113.29064,5
10305-52237,23.252129999999998,113.29064,5
42268-28636,22.93965,113.39612,5
10318-55524,23.18873,113.22623999999999,5
42267-561,22.99755,113.32085,5
42267-562,22.99755,113.32085,5
42267-563,22.99755,113.32085,5
9472-50234,23.131073,113.33553,5
9488-56638,23.133607,113.30311100000002,5
9488-56639,23.133218,113.30081399999999,5
10309-47337,22.797284,113.365374,0
9692-32801,0.0,0.0,0
42267-15856,23.033406,113.298259,5
42267-15857,23.033406,113.298259,5
9500-48967,23.089677,113.27463200000001,5
9500-48968,23.086594,113.274433,5
42267-15858,23.033406,113.298259,5
42260-36582,23.185925,113.323453,5
42260-36583,23.185925,113.323453,5
42260-36581,23.185925,113.323453,5
42265-8691,0.0,0.0,0
10041-31801,23.191679999999998,113.26116999999999,5
9481-52789,23.106279999999998,113.25348000000001,5
9749-14569,23.097166,113.236751,5
9444-22277,23.06532,113.27561999999999,5
42267-20561,23.063679999999998,113.40338999999999,5
42267-20562,23.063679999999998,113.40338999999999,5
42267-20563,23.063679999999998,113.40338999999999,5
9740-39231,0.0,0.0,0
42266-41421,23.10444,113.2567,5
9450-50056,23.13784,113.26755,5
9450-50055,23.13784,113.26755,5
42266-13102,23.15135,113.24998000000001,5
42261-62783,23.47157,113.22639,5
42288-64802,0.0,0.0,0
42288-64803,0.0,0.0,0
42288-64801,0.0,0.0,0
9493-14773,23.12067,113.3895,5
10309-35397,22.809007,113.40285,5
10306-1131,23.026208999999998,113.30861599999999,5
10030-27331,23.11642,113.241221,5
10306-1135,23.011953,113.276142,5
10030-27333,23.11642,113.241221,5
10030-27332,23.11642,113.241221,5
9467-51754,23.11606,113.19978,5
9454-59964,23.092679999999998,113.28535,5
9454-59965,23.092679999999998,113.28535,5
9454-59966,23.092679999999998,113.28535,5
9454-59967,23.092679999999998,113.28535,5
42260-372,23.21229,113.28867,5
42260-373,23.21229,113.28867,5
42260-24086,23.2285,113.292,5
42260-371,23.21229,113.28867,5
42263-13096,22.8872,113.53397,3
42263-13097,22.8872,113.53397,3
10040-13650,23.262620000000002,113.44972,5
10040-13651,23.273716,113.48096899999999,3
42263-13098,22.8872,113.53397,3
10040-13653,0.0,0.0,0
42260-24088,23.2285,113.292,5
10040-13655,23.27272,113.49131000000001,3
9508-31847,23.13211,113.27248,5
42261-11922,23.390829999999998,113.2256,5
10035-54788,23.230383,113.265767,5
42261-2501,23.3625,113.20889,5
42261-11923,23.390829999999998,113.2256,5
42265-49016,23.148483,113.271041,5
42265-49015,23.148483,113.271041,5
42265-49014,23.148483,113.271041,5
42265-49013,23.148483,113.271041,5
42265-49012,23.148483,113.271041,5
42265-49011,23.148483,113.271041,5
42261-11921,23.390829999999998,113.2256,5
10024-12391,23.421713,113.72178899999999,3
10032-65494,22.592035,113.617695,0
10032-65495,22.624571,113.604238,5
42266-43481,23.111102,113.247744,5
42266-36941,23.13237,113.262304,5
9472-19449,23.12971,113.33386999999999,5
9472-19448,23.12971,113.33386999999999,5
9472-19447,23.12971,113.33386999999999,5
9486-56161,23.204883,113.25994399999999,5
42260-1571,23.314194,113.24811100000001,5
9506-43812,23.689155,113.671624,0
9506-43811,23.689155,113.671624,0
9506-43816,23.6846,113.66631000000001,2
9506-43815,23.6846,113.66631000000001,2
9506-43814,23.6846,113.66631000000001,2
42266-55941,23.111888,113.24908400000001,5
10040-25952,23.18202,113.44807,5
10041-37072,23.1935,113.25816999999999,5
10041-37071,23.1935,113.25816999999999,5
10040-25951,23.18202,113.44807,5
42267-4552,23.011570000000003,113.30162,5
42267-4553,23.011570000000003,113.30162,5
42266-43151,23.127575,113.24771899999999,5
42267-4551,23.011570000000003,113.30162,5
10022-11748,23.01792,113.4168,5
10023-18637,23.129019,113.61145900000001,5
9675-49937,22.927152,113.28698700000001,4
42259-39191,23.137459,113.37691699999999,5
42259-39192,23.137459,113.37691699999999,5
10009-34497,23.127779999999998,113.26,5
10029-43364,23.120279999999998,113.31806,5
10023-18635,23.127812,113.61131100000001,5
9675-49939,22.930954,113.279297,4
9675-49938,22.925271,113.282597,4
42259-17712,0.0,0.0,0
42259-17713,0.0,0.0,0
42259-17711,0.0,0.0,0
42265-50102,23.12098,113.317476,5
42265-50101,23.12098,113.317476,5
10029-43368,23.12084,113.31797900000001,5
9435-51414,23.205884,113.555504,5
9458-50838,23.047929999999997,113.21511000000001,5
42263-10013,22.9456,113.447,5
42263-10012,22.9456,113.447,5
42263-10011,22.9456,113.447,5
42261-23673,23.40417,113.3364,5
42261-23672,23.40417,113.3364,5
42261-23671,23.40417,113.3364,5
9483-20657,23.1162,113.42333,5
9451-42424,23.13954,113.27903,5
9451-42425,23.13954,113.27903,5
10010-19096,23.08791,113.31911000000001,5
10010-19095,23.08791,113.31911000000001,5
10310-51714,23.380725,113.16268799999999,5
9469-31184,23.102420000000002,113.31783,5
9469-31181,23.1027,113.3161,5
9749-14564,0.0,0.0,0
9457-36957,0.0,0.0,0
9457-36959,23.432117,113.445146,5
9457-36958,23.425765,113.44066299999999,5
42265-39311,23.109178,113.319544,5
10317-41497,23.15672,113.26091000000001,5
10037-24067,23.371878,113.104822,3
10015-10967,23.127394,113.497051,5
42261-54211,23.382258,113.20585,5
10044-16842,23.56222,113.53888,4
10044-16843,23.56222,113.53888,4
10044-16841,23.56222,113.53888,4
9749-14565,23.095716,113.23674399999999,5
10037-24069,23.370207999999998,113.08541299999999,5
10037-24068,23.368691000000002,113.091624,3
10017-20807,23.12217,113.3045,5
